Gene1,Gene1_Chromosome,Gene1_Start,Gene1_End,Gene1_Bin,Gene2,Gene2_Chromosome,Gene2_Start,Gene2_End,Gene2_Bin,HiC_Interaction,Gene1_Time_-4.5,Gene2_Time_-4.5,Gene1_Time_0.5,Gene2_Time_0.5,Gene1_Time_1.0,Gene2_Time_1.0,Gene1_Time_1.5,Gene2_Time_1.5,Gene1_Time_2.0,Gene2_Time_2.0,Gene1_Time_2.5,Gene2_Time_2.5,Gene1_Time_3.0,Gene2_Time_3.0,Gene1_Time_3.5,Gene2_Time_3.5,Gene1_Time_4.0,Gene2_Time_4.0,Gene1_Time_4.5,Gene2_Time_4.5,Gene1_Time_5.0,Gene2_Time_5.0,Gene1_Time_5.5,Gene2_Time_5.5,Gene1_Time_6.0,Gene2_Time_6.0,Gene1_Time_6.5,Gene2_Time_6.5,Gene1_Time_7.0,Gene2_Time_7.0,Gene1_Time_7.5,Gene2_Time_7.5,Gene1_Time_8.0,Gene2_Time_8.0,Gene1_Time_8.5,Gene2_Time_8.5,Gene1_Time_9.0,Gene2_Time_9.0,Gene1_Time_9.5,Gene2_Time_9.5,Gene1_Time_10.0,Gene2_Time_10.0,Gene1_Time_10.5,Gene2_Time_10.5,Gene1_Time_11.0,Gene2_Time_11.0,Gene1_Time_11.5,Gene2_Time_11.5,Gene1_Time_12.0,Gene2_Time_12.0,Gene1_Time_12.5,Gene2_Time_12.5,Gene1_Time_13.0,Gene2_Time_13.0,Gene1_Time_13.5,Gene2_Time_13.5,Gene1_Time_14.0,Gene2_Time_14.0,Gene1_Time_15.0,Gene2_Time_15.0,Gene1_Time_16.0,Gene2_Time_16.0,Gene1_Time_17.0,Gene2_Time_17.0,Gene1_Time_18.0,Gene2_Time_18.0,Gene1_Time_19.0,Gene2_Time_19.0,Gene1_Time_20.0,Gene2_Time_20.0,Gene1_Time_21.0,Gene2_Time_21.0,Gene1_Time_22.0,Gene2_Time_22.0,Gene1_Time_23.0,Gene2_Time_23.0,Gene1_Time_24.0,Gene2_Time_24.0,Gene1_Time_25.0,Gene2_Time_25.0,Gene1_Time_26.0,Gene2_Time_26.0,Gene1_Time_27.0,Gene2_Time_27.0,Gene1_Time_28.0,Gene2_Time_28.0,Gene1_Compartment,Gene2_Compartment,Gene1_Insulation_Score,Gene2_Insulation_Score,Gene1_TAD_Boundary_Distance,Gene2_TAD_Boundary_Distance
Claudin 1,16,26175392.0,26190591.0,26000000.0,tfrc,16,32427738.0,32451612.0,32000000.0,85.4355,6.710571428571429,9.23842857142857,6.21725,7.1775,6.0105,6.571249999999999,6.1715,6.83,5.8864,7.9562,5.682,7.5245,5.686400000000001,7.4596,4.94325,7.4285,5.057,7.37975,4.6835,7.29875,4.68,7.24725,4.7675,7.274,4.59625,7.84,4.36175,7.78775,4.7946,7.356199999999999,4.6225000000000005,7.15,4.6865000000000006,7.44375,3.70875,7.1405,4.92375,7.5125,4.54225,7.0205,5.53625,7.83625,5.13525,6.8965,4.89475,6.808000000000001,5.228,7.03475,5.15875,7.715,5.63325,7.393499999999999,5.51875,7.17825,5.751666666666666,7.34,5.889,7.353,5.1715,7.897500000000001,4.25375,7.581249999999999,5.2455,7.757499999999999,5.5055000000000005,7.86575,5.613,7.49325,5.1386666666666665,7.852666666666667,5.301,7.8675,5.291,7.652,4.8525,7.765000000000001,5.3325,7.991250000000001,4.76825,7.73225,5.3375,7.74475,5.190250000000001,7.771750000000001,5.23675,8.1225,A,A,-0.7784711253073396,-1.070407855384882,4.0,1.0
Claudin5,16,18595597.0,18597012.0,18000000.0,P-63,16,25502513.0,25710852.0,25000000.0,103.6124,6.964857142857142,10.318857142857144,8.82975,10.02525,8.526,9.85225,9.433,9.9865,9.0934,10.060199999999998,9.99,9.82,9.6656,10.0912,9.53325,9.75625,9.34525,9.45825,9.8585,9.29525,9.55825,9.6145,10.12475,9.316,9.716,9.2895,9.7595,9.26875,9.8802,9.003599999999999,8.725000000000001,8.8335,10.08725,9.1915,10.82175,8.689,10.42975,8.815999999999999,8.969750000000001,8.402249999999999,9.8685,8.78975,10.06375,9.04325,10.745,8.58025,10.31175,8.81925,9.97625,8.914,10.05,8.965499999999999,10.35825,8.674,9.757,8.413,9.81025,9.08725,10.45875,8.802000000000001,10.282,8.64625,10.456,8.77125,10.0595,8.8025,9.70375,8.908999999999999,9.219,8.860333333333335,9.68125,8.744,9.507,9.02575,9.77925,8.75825,9.77875,8.97,9.74575,8.89525,9.30125,8.8785,9.6205,9.0945,9.03475,8.69875,B,A,0.4908476665965925,-0.6743323981344305,4.0,3.0
Claudin5,16,18595597.0,18597012.0,18000000.0,tfrc,16,32427738.0,32451612.0,32000000.0,106.7791,6.964857142857142,9.23842857142857,8.82975,7.1775,8.526,6.571249999999999,9.433,6.83,9.0934,7.9562,9.99,7.5245,9.6656,7.4596,9.53325,7.4285,9.34525,7.37975,9.8585,7.29875,9.55825,7.24725,10.12475,7.274,9.716,7.84,9.7595,7.78775,9.8802,7.356199999999999,8.725000000000001,7.15,10.08725,7.44375,10.82175,7.1405,10.42975,7.5125,8.969750000000001,7.0205,9.8685,7.83625,10.06375,6.8965,10.745,6.808000000000001,10.31175,7.03475,9.97625,7.715,10.05,7.393499999999999,10.35825,7.17825,9.757,7.34,9.81025,7.353,10.45875,7.897500000000001,10.282,7.581249999999999,10.456,7.757499999999999,10.0595,7.86575,9.70375,7.49325,9.219,7.852666666666667,9.68125,7.8675,9.507,7.652,9.77925,7.765000000000001,9.77875,7.991250000000001,9.74575,7.73225,9.30125,7.74475,9.6205,7.771750000000001,9.03475,8.1225,B,A,0.4908476665965925,-1.070407855384882,4.0,1.0
E2F8,7,48516177.0,48531344.0,48000000.0,TGFB1,7,25386427.0,25404502.0,25000000.0,74.2955,5.526428571428572,6.473,3.292,7.62575,3.133,6.801499999999999,1.5924999999999998,7.996,2.6100000000000003,7.790999999999999,2.787,7.802250000000001,3.4128,7.8986,3.5885,7.9165,4.03075,7.673999999999999,3.085,7.826,3.5685,7.972,3.37025,8.01825,4.057,7.817,3.18975,7.7335,3.1654,7.911,4.553,7.683,3.04375,7.68275,2.78325,8.0015,3.381,7.72275,3.8555,7.354,3.671,8.20125,4.492,8.055,3.45125,8.0765,2.63575,8.219999999999999,3.1355000000000004,7.947,2.68725,7.784,3.2435,7.657,3.277,8.036666666666667,2.43525,7.747750000000001,2.9930000000000003,8.05025,2.85275,8.08125,2.373,8.08675,2.21675,7.97875,2.27525,8.101,2.7420000000000004,7.677,3.0387500000000003,7.86425,2.8405,7.87725,2.41925,7.645499999999999,2.72825,7.92375,2.23625,8.02675,2.53475,7.72525,3.00775,8.05475,3.619,7.6695,B,A,1.1869380847963915,-1.3563585641934226,7.0,0.0
EGFR (Epidermal growth factor receptor) (PMID 22916088 22245996),11,16702203.0,16868158.0,16000000.0,FGF18,11,33067430.0,33097400.0,33000000.0,93.3175,5.436285714285715,5.546714285714286,6.34175,5.8835,6.11275,4.52825,7.1455,6.1915,6.481200000000001,5.9986,6.353,6.55775,6.165400000000001,5.932600000000001,6.08325,6.4595,5.8975,6.732749999999999,6.51225,7.005000000000001,6.454000000000001,6.57225,5.871,6.2825,5.5985,6.813750000000001,5.773000000000001,6.8565000000000005,6.0886,7.045399999999999,5.131,5.544499999999999,5.879250000000001,7.239999999999999,6.656750000000001,7.14625,5.73025,7.29675,6.11625,7.055,5.343,6.59625,5.1005,6.65975,5.9342500000000005,6.994999999999999,5.85075,6.9465,6.30325,7.216499999999999,6.0545,6.89325,5.8885000000000005,6.63,5.371,6.061,6.263,6.6385,6.5855,6.221500000000001,6.29725,5.6795,6.01,5.7735,6.149,5.397749999999999,5.708499999999999,5.05575,6.263333333333333,5.319333333333334,5.838,5.02475,6.4245,5.438,5.858750000000001,5.5585,6.09625,5.549249999999999,5.8445,5.492,6.60125,4.86825,6.8637500000000005,5.038250000000001,6.0865,5.197,A,B,0.6895007532811118,-1.001071498334641,9.0,1.0
EGFR (Epidermal growth factor receptor) (PMID 22916088 22245996),11,16702203.0,16868158.0,16000000.0,Igfbp3,11,7156086.0,7163923.0,7000000.0,61.4493,5.436285714285715,6.535285714285715,6.34175,8.73725,6.11275,8.7925,7.1455,8.2565,6.481200000000001,7.2096,6.353,7.289,6.165400000000001,7.285799999999999,6.08325,6.646,5.8975,5.9995,6.51225,5.35175,6.454000000000001,6.03,5.871,6.102,5.5985,5.55275,5.773000000000001,5.20875,6.0886,5.521800000000001,5.131,5.022,5.879250000000001,6.096,6.656750000000001,5.84325,5.73025,6.508,6.11625,6.109500000000001,5.343,6.140750000000001,5.1005,6.968,5.9342500000000005,7.063000000000001,5.85075,7.023499999999999,6.30325,6.568,6.0545,6.890750000000001,5.8885000000000005,7.207,5.371,6.956,6.263,6.797,6.5855,7.792499999999999,6.29725,8.16475,6.01,7.67675,6.149,7.821499999999999,5.708499999999999,7.932,6.263333333333333,8.149333333333333,5.838,7.99525,6.4245,7.99725,5.858750000000001,8.0185,6.09625,7.71225,5.8445,7.774500000000001,6.60125,7.7845,6.8637500000000005,7.90775,6.0865,7.3445,A,A,0.6895007532811118,2.2255012997953427,9.0,2.0
EGFR (Epidermal growth factor receptor) (PMID 22916088 22245996),11,16702203.0,16868158.0,16000000.0,ppia,11,6365443.0,6369817.0,6000000.0,105.8174,5.436285714285715,11.724571428571428,6.34175,11.14275,6.11275,11.069,7.1455,10.8045,6.481200000000001,11.3162,6.353,11.4915,6.165400000000001,11.471,6.08325,11.617,5.8975,11.1265,6.51225,11.069,6.454000000000001,11.162,5.871,11.00525,5.5985,11.0585,5.773000000000001,11.01725,6.0886,10.8728,5.131,11.23,5.879250000000001,10.9785,6.656750000000001,10.77625,5.73025,10.608,6.11625,9.408,5.343,10.68325,5.1005,10.784,5.9342500000000005,10.61275,5.85075,10.5305,6.30325,10.609,6.0545,10.654,5.8885000000000005,10.46375,5.371,10.527666666666669,6.263,10.942,6.5855,10.45975,6.29725,10.35425,6.01,10.4135,6.149,10.45375,5.708499999999999,10.304,6.263333333333333,10.329,5.838,10.49025,6.4245,10.5865,5.858750000000001,10.31175,6.09625,10.283,5.8445,10.34825,6.60125,10.494,6.8637500000000005,10.49625,6.0865,10.4575,A,A,0.6895007532811118,1.502421576648889,9.0,1.0
EPHA7,4,28813131.0,28967499.0,28000000.0,Tnc,4,63878022.0,63965252.0,63000000.0,61.4608,7.497142857142856,9.668428571428572,4.97725,8.759,5.57075,8.028500000000001,5.6945,8.981,5.47,9.511,5.79375,10.06175,5.394,10.187,6.015,10.80675,5.81925,10.6645,6.0835,10.97875,6.151,11.14675,5.614,11.05125,5.628,11.09525,5.93975,10.55925,5.8236,10.8738,5.131,11.868,6.00525,11.172,5.804500000000001,11.388,5.247999999999999,11.12975,6.62275,11.09825,4.439500000000001,10.8935,5.2565,10.76425,5.5592500000000005,10.74775,5.1545000000000005,10.64425,5.375500000000001,10.3095,5.1825,10.129,5.3525,9.663,5.710333333333334,8.667000000000002,5.4915,9.675249999999998,5.59975,8.31525,5.318,7.966,5.151,7.8125,5.40475,7.25075,5.529999999999999,6.832,5.149666666666667,7.203,5.5375,7.38525,5.605,7.417999999999999,5.9105,7.100750000000001,5.139749999999999,6.56175,5.436999999999999,6.6425,5.293500000000001,7.08925,5.199,7.0325,5.02275,7.38025,A,B,-0.5278938369631266,0.1820652006069862,5.0,3.0
F13A1,13,37051152.0,37234220.0,37000000.0,FOXF2,13,31809799.0,31815386.0,31000000.0,142.9953,6.214,6.192142857142857,6.11225,5.405,6.20825,5.2015,5.176,5.977499999999999,5.7376,6.0498,5.613499999999999,6.16425,5.8058000000000005,6.191599999999999,4.584499999999999,6.90875,4.81875,6.9805,4.43725,7.5375,4.928,7.4495,4.58425,7.557749999999999,4.667,7.7075,4.78525,7.37075,4.8812,7.5902,4.7275,7.5655,4.458,7.51025,4.415,8.063749999999999,4.269,8.0725,4.913,8.225999999999999,4.8955,7.234999999999999,5.288250000000001,8.218499999999999,4.45925,8.133000000000001,4.49475,7.81375,4.8805,7.829499999999999,4.18975,7.7225,4.26875,7.7785,4.541,7.615666666666667,4.184,7.2215,4.723,7.0565,4.50525,7.285,4.52975,7.748,4.63125,7.23875,4.993250000000001,6.992750000000001,5.036333333333332,6.816666666666666,5.016,7.270499999999999,5.41075,6.929499999999999,5.373749999999999,6.68975,5.1235,7.175750000000001,5.1685,7.06475,4.6690000000000005,6.538,5.8260000000000005,6.917999999999999,4.520999999999999,6.696750000000001,A,B,-1.4930880723142814,-1.890327177911024,0.0,1.0
F13A1,13,37051152.0,37234220.0,37000000.0,Hist1h1b,13,21964053.0,21964795.0,21000000.0,76.5017,6.214,11.034857142857144,6.11225,7.38075,6.20825,9.30475,5.176,6.547000000000001,5.7376,7.670199999999999,5.613499999999999,7.987749999999999,5.8058000000000005,9.104,4.584499999999999,10.176,4.81875,10.09825,4.43725,10.428,4.928,10.30525,4.58425,10.058,4.667,10.20375,4.78525,10.35025,4.8812,9.7386,4.7275,9.9865,4.458,9.79725,4.415,9.448,4.269,9.5205,4.913,8.74175,4.8955,9.26125,5.288250000000001,8.245750000000001,4.45925,7.31025,4.49475,7.78875,4.8805,8.203,4.18975,8.277000000000001,4.26875,7.6915,4.541,7.653,4.184,8.123,4.723,7.180750000000001,4.50525,6.609,4.52975,6.8100000000000005,4.63125,6.13325,4.993250000000001,6.42325,5.036333333333332,5.971,5.016,6.1450000000000005,5.41075,7.344749999999999,5.373749999999999,6.11925,5.1235,6.71125,5.1685,6.780749999999999,4.6690000000000005,7.12175,5.8260000000000005,6.8255,4.520999999999999,7.141249999999999,A,B,-1.4930880723142814,-0.109527155863262,0.0,2.0
F13A1,13,37051152.0,37234220.0,37000000.0,Hist1h2ab,13,23935109.0,23935581.0,23000000.0,76.1127,6.214,11.509428571428572,6.11225,6.8315,6.20825,8.682,5.176,5.081,5.7376,7.1566,5.613499999999999,7.380249999999999,5.8058000000000005,8.6934,4.584499999999999,9.73625,4.81875,9.85675,4.43725,9.973249999999998,4.928,10.03975,4.58425,9.11125,4.667,9.765,4.78525,9.94175,4.8812,9.3668,4.7275,10.491,4.458,9.331,4.415,7.60375,4.269,9.071,4.913,8.343,4.8955,8.9705,5.288250000000001,8.56725,4.45925,7.72425,4.49475,7.6855,4.8805,8.258750000000001,4.18975,8.054,4.26875,7.93225,4.541,8.193666666666667,4.184,8.259500000000001,4.723,7.56875,4.50525,6.94825,4.52975,7.008500000000001,4.63125,6.4755,4.993250000000001,6.5425,5.036333333333332,6.409,5.016,6.252750000000001,5.41075,7.394500000000001,5.373749999999999,5.74775,5.1235,6.79825,5.1685,6.87725,4.6690000000000005,7.433,5.8260000000000005,7.08425,4.520999999999999,7.5825,A,B,-1.4930880723142814,0.1946396062664878,0.0,3.0
FGF18,11,33067430.0,33097400.0,33000000.0,Igfbp3,11,7156086.0,7163923.0,7000000.0,54.025,5.546714285714286,6.535285714285715,5.8835,8.73725,4.52825,8.7925,6.1915,8.2565,5.9986,7.2096,6.55775,7.289,5.932600000000001,7.285799999999999,6.4595,6.646,6.732749999999999,5.9995,7.005000000000001,5.35175,6.57225,6.03,6.2825,6.102,6.813750000000001,5.55275,6.8565000000000005,5.20875,7.045399999999999,5.521800000000001,5.544499999999999,5.022,7.239999999999999,6.096,7.14625,5.84325,7.29675,6.508,7.055,6.109500000000001,6.59625,6.140750000000001,6.65975,6.968,6.994999999999999,7.063000000000001,6.9465,7.023499999999999,7.216499999999999,6.568,6.89325,6.890750000000001,6.63,7.207,6.061,6.956,6.6385,6.797,6.221500000000001,7.792499999999999,5.6795,8.16475,5.7735,7.67675,5.397749999999999,7.821499999999999,5.05575,7.932,5.319333333333334,8.149333333333333,5.02475,7.99525,5.438,7.99725,5.5585,8.0185,5.549249999999999,7.71225,5.492,7.774500000000001,4.86825,7.7845,5.038250000000001,7.90775,5.197,7.3445,B,A,-1.001071498334641,2.2255012997953427,1.0,2.0
FGF18,11,33067430.0,33097400.0,33000000.0,ppia,11,6365443.0,6369817.0,6000000.0,59.0167,5.546714285714286,11.724571428571428,5.8835,11.14275,4.52825,11.069,6.1915,10.8045,5.9986,11.3162,6.55775,11.4915,5.932600000000001,11.471,6.4595,11.617,6.732749999999999,11.1265,7.005000000000001,11.069,6.57225,11.162,6.2825,11.00525,6.813750000000001,11.0585,6.8565000000000005,11.01725,7.045399999999999,10.8728,5.544499999999999,11.23,7.239999999999999,10.9785,7.14625,10.77625,7.29675,10.608,7.055,9.408,6.59625,10.68325,6.65975,10.784,6.994999999999999,10.61275,6.9465,10.5305,7.216499999999999,10.609,6.89325,10.654,6.63,10.46375,6.061,10.527666666666669,6.6385,10.942,6.221500000000001,10.45975,5.6795,10.35425,5.7735,10.4135,5.397749999999999,10.45375,5.05575,10.304,5.319333333333334,10.329,5.02475,10.49025,5.438,10.5865,5.5585,10.31175,5.549249999999999,10.283,5.492,10.34825,4.86825,10.494,5.038250000000001,10.49625,5.197,10.4575,B,A,-1.001071498334641,1.502421576648889,1.0,1.0
FOXF2,13,31809799.0,31815386.0,31000000.0,Hist1h1b,13,21964053.0,21964795.0,21000000.0,109.699,6.192142857142857,11.034857142857144,5.405,7.38075,5.2015,9.30475,5.977499999999999,6.547000000000001,6.0498,7.670199999999999,6.16425,7.987749999999999,6.191599999999999,9.104,6.90875,10.176,6.9805,10.09825,7.5375,10.428,7.4495,10.30525,7.557749999999999,10.058,7.7075,10.20375,7.37075,10.35025,7.5902,9.7386,7.5655,9.9865,7.51025,9.79725,8.063749999999999,9.448,8.0725,9.5205,8.225999999999999,8.74175,7.234999999999999,9.26125,8.218499999999999,8.245750000000001,8.133000000000001,7.31025,7.81375,7.78875,7.829499999999999,8.203,7.7225,8.277000000000001,7.7785,7.6915,7.615666666666667,7.653,7.2215,8.123,7.0565,7.180750000000001,7.285,6.609,7.748,6.8100000000000005,7.23875,6.13325,6.992750000000001,6.42325,6.816666666666666,5.971,7.270499999999999,6.1450000000000005,6.929499999999999,7.344749999999999,6.68975,6.11925,7.175750000000001,6.71125,7.06475,6.780749999999999,6.538,7.12175,6.917999999999999,6.8255,6.696750000000001,7.141249999999999,B,B,-1.890327177911024,-0.109527155863262,1.0,2.0
FOXF2,13,31809799.0,31815386.0,31000000.0,Hist1h2ab,13,23935109.0,23935581.0,23000000.0,125.6512,6.192142857142857,11.509428571428572,5.405,6.8315,5.2015,8.682,5.977499999999999,5.081,6.0498,7.1566,6.16425,7.380249999999999,6.191599999999999,8.6934,6.90875,9.73625,6.9805,9.85675,7.5375,9.973249999999998,7.4495,10.03975,7.557749999999999,9.11125,7.7075,9.765,7.37075,9.94175,7.5902,9.3668,7.5655,10.491,7.51025,9.331,8.063749999999999,7.60375,8.0725,9.071,8.225999999999999,8.343,7.234999999999999,8.9705,8.218499999999999,8.56725,8.133000000000001,7.72425,7.81375,7.6855,7.829499999999999,8.258750000000001,7.7225,8.054,7.7785,7.93225,7.615666666666667,8.193666666666667,7.2215,8.259500000000001,7.0565,7.56875,7.285,6.94825,7.748,7.008500000000001,7.23875,6.4755,6.992750000000001,6.5425,6.816666666666666,6.409,7.270499999999999,6.252750000000001,6.929499999999999,7.394500000000001,6.68975,5.74775,7.175750000000001,6.79825,7.06475,6.87725,6.538,7.433,6.917999999999999,7.08425,6.696750000000001,7.5825,B,B,-1.890327177911024,0.1946396062664878,1.0,3.0
GATA-6,18,11052064.0,11085635.0,11000000.0,N-Cadherin(CDH2),18,16721934.0,16942303.0,16000000.0,126.564,8.252857142857144,7.926428571428572,7.75375,6.57325,7.477749999999999,6.11175,7.720499999999999,6.646,7.847200000000001,6.5348,7.916749999999999,6.8665,7.5244,6.8874,7.6075,7.3885,7.80325,7.215,7.559,7.114,7.8405,7.4515,7.543,7.56725,7.5595,7.1565,7.7935,7.532,7.445399999999999,7.1858,7.837,7.5875,7.321499999999999,7.479,7.15725,7.393,7.335,7.326,8.9145,7.50375,6.7865,6.9315,7.02075,6.9445,6.84925,7.09075,7.207,7.13275,6.9095,7.2415,6.937,6.7855,7.04525,6.925000000000001,7.698,6.856999999999999,7.318499999999999,7.084,7.296,7.0455,7.2955,6.9455,7.43475,6.141500000000001,7.16,6.922499999999999,7.33925,6.77425,7.576,6.571666666666666,7.412,6.70275,7.21525,6.60375,7.383749999999999,6.3955,7.36625,6.03625,7.19625,6.26775,6.9665,6.04,7.13325,6.3205,7.15725,6.1595,B,B,1.226864413806779,1.1328687796677817,6.0,5.0
GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926),9,3532778.0,3894736.0,3000000.0,hmbs,9,44247636.0,44255525.0,44000000.0,47.8289,5.780857142857143,7.256714285714286,4.44325,6.51,5.5955,6.4910000000000005,5.208500000000001,6.781499999999999,5.0428,6.4626,5.10575,6.72575,3.8238,6.117,5.339,6.51275,5.29825,6.642,5.5005,6.764,5.1175,6.75225,5.7765,6.1465,5.739249999999999,6.52025,5.26675,6.79575,5.6756,6.4452,5.8135,6.6085,5.19525,6.56575,5.214,6.35375,6.00075,6.366,5.978999999999999,6.2867500000000005,5.08075,6.245,6.49825,5.931500000000001,5.247,5.965,5.9685,6.173500000000001,5.89425,6.1485,5.964,6.34225,5.77175,6.17025,5.361,6.232333333333334,6.254,6.47125,6.34,6.3655,6.132750000000001,6.33425,5.878,6.47725,6.37575,5.94325,5.87625,6.13075,5.527,6.156666666666666,6.06925,6.00125,6.00775,5.27725,6.07925,5.98475,6.116750000000001,6.057,5.985,6.019499999999999,5.97075,5.862,5.82075,6.121,5.84625,5.781000000000001,A,B,0.0,0.6096594549851816,2.0,1.0
GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926),9,3532778.0,3894736.0,3000000.0,MMP-3,9,7445822.0,7455975.0,7000000.0,178.2299,5.780857142857143,3.392857142857143,4.44325,3.71475,5.5955,4.6152500000000005,5.208500000000001,3.902,5.0428,3.3462000000000005,5.10575,3.17425,3.8238,2.8766000000000007,5.339,3.0515,5.29825,3.058,5.5005,3.24975,5.1175,3.0002500000000003,5.7765,3.05675,5.739249999999999,2.43675,5.26675,3.74375,5.6756,3.3586,5.8135,3.805,5.19525,3.35325,5.214,4.7485,6.00075,2.9195,5.978999999999999,3.711,5.08075,3.40475,6.49825,3.994,5.247,4.10325,5.9685,3.3715,5.89425,4.0725,5.964,3.86725,5.77175,4.31425,5.361,5.656,6.254,4.40825,6.34,4.38225,6.132750000000001,4.82675,5.878,4.581,6.37575,4.5440000000000005,5.87625,4.78075,5.527,4.618333333333333,6.06925,4.4725,6.00775,4.06725,6.07925,4.29075,6.116750000000001,5.411,5.985,4.298500000000001,5.97075,5.263,5.82075,4.62425,5.84625,5.18,A,A,0.0,0.9530306454151856,2.0,2.0
GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926),9,3532778.0,3894736.0,3000000.0,MMP7,9,7692091.0,7699587.0,7000000.0,178.2299,5.780857142857143,1.8615714285714289,4.44325,2.8815,5.5955,2.77325,5.208500000000001,2.619,5.0428,2.1418,5.10575,1.9865,3.8238,2.9192,5.339,2.47125,5.29825,2.20775,5.5005,2.239,5.1175,2.93625,5.7765,2.9185,5.739249999999999,2.17475,5.26675,2.52,5.6756,2.586,5.8135,3.2595,5.19525,2.76325,5.214,2.39675,6.00075,2.1877500000000003,5.978999999999999,3.545,5.08075,2.76125,6.49825,3.51,5.247,3.2325,5.9685,2.4755,5.89425,2.483,5.964,2.6815,5.77175,2.49125,5.361,2.664,6.254,2.26,6.34,2.62175,6.132750000000001,2.669,5.878,2.26875,6.37575,2.18425,5.87625,2.38375,5.527,2.421666666666667,6.06925,2.4085,6.00775,2.4335,6.07925,3.1580000000000004,6.116750000000001,2.44275,5.985,2.246,5.97075,2.455,5.82075,3.0867500000000003,5.84625,2.3295,A,A,0.0,0.9530306454151856,2.0,2.0
GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926),9,3532778.0,3894736.0,3000000.0,Thy1,9,43954681.0,43959876.0,43000000.0,40.2009,5.780857142857143,5.8745714285714286,4.44325,3.064,5.5955,4.86675,5.208500000000001,4.093500000000001,5.0428,3.4848,5.10575,3.66925,3.8238,3.6678,5.339,3.2125000000000004,5.29825,3.99075,5.5005,3.72325,5.1175,3.184,5.7765,4.133,5.739249999999999,4.62525,5.26675,3.68675,5.6756,3.5340000000000003,5.8135,3.805,5.19525,3.5755,5.214,3.4215,6.00075,3.4795,5.978999999999999,3.545,5.08075,2.76125,6.49825,5.078250000000001,5.247,4.7642500000000005,5.9685,4.764,5.89425,3.97375,5.964,4.57575,5.77175,4.12725,5.361,4.15,6.254,4.134250000000001,6.34,4.6065,6.132750000000001,4.1935,5.878,4.958,6.37575,5.0405,5.87625,4.372999999999999,5.527,4.539,6.06925,5.40175,6.00775,5.29725,6.07925,4.514,6.116750000000001,4.8715,5.985,5.09475,5.97075,5.33125,5.82075,5.23225,5.84625,5.0115,A,B,0.0,1.087488393658213,2.0,2.0
Hist1h1b,13,21964053.0,21964795.0,21000000.0,Hist1h2ab,13,23935109.0,23935581.0,23000000.0,245.3648,11.034857142857144,11.509428571428572,7.38075,6.8315,9.30475,8.682,6.547000000000001,5.081,7.670199999999999,7.1566,7.987749999999999,7.380249999999999,9.104,8.6934,10.176,9.73625,10.09825,9.85675,10.428,9.973249999999998,10.30525,10.03975,10.058,9.11125,10.20375,9.765,10.35025,9.94175,9.7386,9.3668,9.9865,10.491,9.79725,9.331,9.448,7.60375,9.5205,9.071,8.74175,8.343,9.26125,8.9705,8.245750000000001,8.56725,7.31025,7.72425,7.78875,7.6855,8.203,8.258750000000001,8.277000000000001,8.054,7.6915,7.93225,7.653,8.193666666666667,8.123,8.259500000000001,7.180750000000001,7.56875,6.609,6.94825,6.8100000000000005,7.008500000000001,6.13325,6.4755,6.42325,6.5425,5.971,6.409,6.1450000000000005,6.252750000000001,7.344749999999999,7.394500000000001,6.11925,5.74775,6.71125,6.79825,6.780749999999999,6.87725,7.12175,7.433,6.8255,7.08425,7.141249999999999,7.5825,B,B,-0.109527155863262,0.1946396062664878,2.0,3.0
hmbs,9,44247636.0,44255525.0,44000000.0,MMP-3,9,7445822.0,7455975.0,7000000.0,45.2,7.256714285714286,3.392857142857143,6.51,3.71475,6.4910000000000005,4.6152500000000005,6.781499999999999,3.902,6.4626,3.3462000000000005,6.72575,3.17425,6.117,2.8766000000000007,6.51275,3.0515,6.642,3.058,6.764,3.24975,6.75225,3.0002500000000003,6.1465,3.05675,6.52025,2.43675,6.79575,3.74375,6.4452,3.3586,6.6085,3.805,6.56575,3.35325,6.35375,4.7485,6.366,2.9195,6.2867500000000005,3.711,6.245,3.40475,5.931500000000001,3.994,5.965,4.10325,6.173500000000001,3.3715,6.1485,4.0725,6.34225,3.86725,6.17025,4.31425,6.232333333333334,5.656,6.47125,4.40825,6.3655,4.38225,6.33425,4.82675,6.47725,4.581,5.94325,4.5440000000000005,6.13075,4.78075,6.156666666666666,4.618333333333333,6.00125,4.4725,5.27725,4.06725,5.98475,4.29075,6.057,5.411,6.019499999999999,4.298500000000001,5.862,5.263,6.121,4.62425,5.781000000000001,5.18,B,A,0.6096594549851816,0.9530306454151856,1.0,2.0
